product_id,date,daily_sales,region
PROD-0034,2024-03-13,39,West
PROD-0042,2024-03-13,22,East
PROD-0073,2024-03-13,44,East
PROD-0007,2024-03-13,21,South
PROD-0011,2024-03-13,24,West
PROD-0026,2024-03-13,25,Central
PROD-0005,2024-03-13,4,East
PROD-0003,2024-03-13,22,North
PROD-0097,2024-03-13,1,West
PROD-0064,2024-03-13,45,West
PROD-0016,2024-03-13,47,South
PROD-0098,2024-03-13,2,Central
PROD-0093,2024-03-13,8,Central
PROD-0079,2024-03-13,18,South
PROD-0033,2024-03-13,24,West
PROD-0010,2024-03-13,40,West
PROD-0096,2024-03-13,33,West
PROD-0091,2024-03-13,43,South
PROD-0071,2024-03-13,1,East
PROD-0045,2024-03-13,2,East
PROD-0053,2024-03-13,3,East
PROD-0057,2024-03-13,44,West
PROD-0041,2024-03-13,15,Central
PROD-0088,2024-03-13,32,West
PROD-0039,2024-03-13,48,Central
PROD-0069,2024-03-13,6,East
PROD-0012,2024-03-13,28,West
PROD-0058,2024-03-13,43,North
PROD-0060,2024-03-13,47,West
PROD-0067,2024-03-13,19,Central
PROD-0067,2024-03-14,10,Central
PROD-0030,2024-03-14,37,Central
PROD-0091,2024-03-14,3,South
PROD-0065,2024-03-14,32,North
PROD-0008,2024-03-14,20,Central
PROD-0014,2024-03-14,30,South
PROD-0032,2024-03-14,29,North
PROD-0034,2024-03-14,31,Central
PROD-0040,2024-03-14,16,South
PROD-0066,2024-03-14,14,South
PROD-0055,2024-03-14,49,North
PROD-0017,2024-03-14,7,West
PROD-0084,2024-03-14,46,North
PROD-0086,2024-03-14,11,East
PROD-0046,2024-03-14,25,East
PROD-0022,2024-03-14,15,East
PROD-0023,2024-03-14,43,West
PROD-0078,2024-03-14,43,North
PROD-0077,2024-03-14,43,South
PROD-0005,2024-03-14,35,West
PROD-0098,2024-03-14,6,East
PROD-0012,2024-03-14,15,Central
PROD-0037,2024-03-14,50,Central
PROD-0085,2024-03-14,5,East
PROD-0062,2024-03-14,25,West
PROD-0093,2024-03-14,42,Central
PROD-0097,2024-03-14,28,South
PROD-0006,2024-03-14,15,East
PROD-0072,2024-03-14,8,East
PROD-0025,2024-03-14,6,North
PROD-0094,2024-03-14,6,East
PROD-0073,2024-03-14,48,Central
PROD-0088,2024-03-14,13,North
PROD-0043,2024-03-14,37,East
PROD-0089,2024-03-14,9,East
PROD-0001,2024-03-14,25,Central
PROD-0018,2024-03-14,48,North
PROD-0099,2024-03-14,20,North
PROD-0036,2024-03-14,38,Central
PROD-0071,2024-03-14,13,West
PROD-0092,2024-03-14,28,East
PROD-0049,2024-03-14,50,East
PROD-0063,2024-03-14,44,South
PROD-0056,2024-03-14,34,Central
PROD-0021,2024-03-14,38,South
PROD-0050,2024-03-14,7,West
PROD-0075,2024-03-14,1,Central
PROD-0057,2024-03-14,30,East
PROD-0068,2024-03-14,10,East
PROD-0033,2024-03-14,15,West
PROD-0011,2024-03-14,44,West
PROD-0052,2024-03-14,10,Central
PROD-0060,2024-03-14,19,South
PROD-0003,2024-03-14,48,North
PROD-0004,2024-03-14,39,East
PROD-0039,2024-03-14,20,Central
PROD-0051,2024-03-14,45,North
PROD-0076,2024-03-14,18,Central
PROD-0090,2024-03-14,31,South
PROD-0029,2024-03-14,32,East
PROD-0009,2024-03-14,46,West
PROD-0019,2024-03-14,4,East
PROD-0031,2024-03-14,10,South
PROD-0049,2024-03-15,15,North
PROD-0035,2024-03-15,50,South
PROD-0025,2024-03-15,32,West
PROD-0042,2024-03-15,20,South
PROD-0088,2024-03-15,2,Central
PROD-0086,2024-03-15,26,East
PROD-0006,2024-03-15,28,West
PROD-0012,2024-03-15,23,West
PROD-0039,2024-03-15,26,North
PROD-0069,2024-03-15,34,East
PROD-0091,2024-03-15,19,South
PROD-0083,2024-03-15,45,Central
PROD-0032,2024-03-15,26,North
PROD-0056,2024-03-15,9,East
PROD-0018,2024-03-15,49,Central
PROD-0002,2024-03-15,4,East
PROD-0099,2024-03-15,30,South
PROD-0034,2024-03-15,37,South
PROD-0004,2024-03-15,29,West
PROD-0068,2024-03-15,19,South
PROD-0067,2024-03-15,14,South
PROD-0053,2024-03-15,48,South
PROD-0094,2024-03-15,48,North
PROD-0044,2024-03-15,24,Central
PROD-0065,2024-03-15,7,South
PROD-0074,2024-03-15,25,West
PROD-0017,2024-03-15,44,South
PROD-0019,2024-03-15,4,North
PROD-0043,2024-03-15,23,West
PROD-0084,2024-03-15,12,North
PROD-0098,2024-03-15,8,Central
PROD-0024,2024-03-15,42,East
PROD-0079,2024-03-15,38,West
PROD-0060,2024-03-15,10,West
PROD-0033,2024-03-15,16,North
PROD-0014,2024-03-15,8,South
PROD-0076,2024-03-15,26,West
PROD-0028,2024-03-15,20,Central
PROD-0078,2024-03-15,12,West
PROD-0051,2024-03-15,50,North
PROD-0087,2024-03-15,50,West
PROD-0040,2024-03-15,42,West
PROD-0041,2024-03-15,18,West
PROD-0023,2024-03-15,24,North
PROD-0007,2024-03-15,8,North
PROD-0022,2024-03-15,6,North
PROD-0089,2024-03-15,32,Central
PROD-0045,2024-03-15,15,North
PROD-0081,2024-03-15,38,Central
PROD-0036,2024-03-15,37,West
PROD-0097,2024-03-15,18,North
PROD-0059,2024-03-15,38,South
PROD-0010,2024-03-15,25,West
PROD-0096,2024-03-15,42,West
PROD-0030,2024-03-15,20,Central
PROD-0093,2024-03-15,9,North
PROD-0009,2024-03-15,21,North
PROD-0048,2024-03-15,46,Central
PROD-0029,2024-03-15,12,West
PROD-0057,2024-03-15,45,North
PROD-0050,2024-03-15,26,Central
PROD-0031,2024-03-15,35,Central
PROD-0075,2024-03-15,32,North
PROD-0077,2024-03-15,34,Central
PROD-0073,2024-03-15,35,North
PROD-0020,2024-03-15,49,South
PROD-0070,2024-03-15,43,North
PROD-0063,2024-03-15,12,Central
PROD-0082,2024-03-15,45,South
PROD-0064,2024-03-15,1,Central
PROD-0071,2024-03-15,29,East
PROD-0008,2024-03-15,8,North
PROD-0095,2024-03-15,9,Central
PROD-0011,2024-03-15,14,South
PROD-0046,2024-03-15,6,Central
PROD-0062,2024-03-15,17,North
PROD-0008,2024-03-16,4,Central
PROD-0027,2024-03-16,12,East
PROD-0009,2024-03-16,21,South
PROD-0006,2024-03-16,16,North
PROD-0052,2024-03-16,9,East
PROD-0040,2024-03-16,1,Central
PROD-0038,2024-03-16,11,Central
PROD-0014,2024-03-16,17,South
PROD-0085,2024-03-16,22,West
PROD-0099,2024-03-16,27,East
PROD-0044,2024-03-16,20,East
PROD-0017,2024-03-16,23,Central
PROD-0025,2024-03-16,19,South
PROD-0096,2024-03-16,27,North
PROD-0021,2024-03-16,25,North
PROD-0029,2024-03-16,9,North
PROD-0031,2024-03-16,7,South
PROD-0068,2024-03-16,12,South
PROD-0097,2024-03-16,5,Central
PROD-0030,2024-03-16,21,South
PROD-0019,2024-03-16,22,East
PROD-0049,2024-03-16,10,South
PROD-0048,2024-03-16,28,Central
PROD-0057,2024-03-16,16,North
PROD-0092,2024-03-16,21,East
PROD-0067,2024-03-16,10,West
PROD-0078,2024-03-16,25,South
PROD-0072,2024-03-16,15,West
PROD-0050,2024-03-16,3,East
PROD-0079,2024-03-16,26,West
PROD-0056,2024-03-16,27,South
PROD-0071,2024-03-16,21,South
PROD-0036,2024-03-16,3,East
PROD-0090,2024-03-16,24,South
PROD-0060,2024-03-16,27,East
PROD-0032,2024-03-16,22,Central
PROD-0069,2024-03-16,23,South
PROD-0094,2024-03-16,16,South
PROD-0063,2024-03-16,12,West
PROD-0091,2024-03-16,15,North
PROD-0033,2024-03-16,23,South
PROD-0062,2024-03-16,3,East
PROD-0047,2024-03-16,4,Central
PROD-0012,2024-03-16,4,Central
PROD-0083,2024-03-16,16,North
PROD-0061,2024-03-16,13,North
PROD-0007,2024-03-16,14,East
PROD-0023,2024-03-16,30,East
PROD-0042,2024-03-16,6,South
PROD-0041,2024-03-16,10,North
PROD-0039,2024-03-16,4,West
PROD-0034,2024-03-16,9,West
PROD-0018,2024-03-16,4,North
PROD-0093,2024-03-16,7,Central
PROD-0010,2024-03-16,28,East
PROD-0013,2024-03-16,22,West
PROD-0073,2024-03-16,4,Central
PROD-0005,2024-03-16,13,Central
PROD-0043,2024-03-16,11,Central
PROD-0004,2024-03-16,10,Central
PROD-0051,2024-03-16,4,North
PROD-0034,2024-03-17,29,West
PROD-0023,2024-03-17,7,East
PROD-0066,2024-03-17,28,Central
PROD-0072,2024-03-17,21,Central
PROD-0067,2024-03-17,15,West
PROD-0052,2024-03-17,22,South
PROD-0089,2024-03-17,10,North
PROD-0064,2024-03-17,26,Central
PROD-0079,2024-03-17,27,South
PROD-0030,2024-03-17,25,South
PROD-0019,2024-03-17,6,West
PROD-0092,2024-03-17,22,East
PROD-0100,2024-03-17,2,East
PROD-0061,2024-03-17,27,South
PROD-0026,2024-03-17,26,Central
PROD-0063,2024-03-17,16,West
PROD-0040,2024-03-17,7,West
PROD-0068,2024-03-17,13,West
PROD-0010,2024-03-17,19,East
PROD-0082,2024-03-17,10,West
PROD-0035,2024-03-17,20,South
PROD-0024,2024-03-17,12,North
PROD-0022,2024-03-17,12,West
PROD-0084,2024-03-17,30,East
PROD-0027,2024-03-17,3,North
PROD-0087,2024-03-17,3,South
PROD-0070,2024-03-17,3,South
PROD-0008,2024-03-17,22,North
PROD-0069,2024-03-17,3,East
PROD-0037,2024-03-17,21,West
PROD-0028,2024-03-17,0,West
PROD-0001,2024-03-17,26,Central
PROD-0077,2024-03-17,28,South
PROD-0098,2024-03-17,18,West
PROD-0013,2024-03-17,19,Central
PROD-0095,2024-03-17,27,North
PROD-0020,2024-03-17,15,North
PROD-0046,2024-03-17,24,South
PROD-0038,2024-03-17,28,North
PROD-0003,2024-03-17,27,West
PROD-0055,2024-03-17,27,Central
PROD-0011,2024-03-17,28,East
PROD-0076,2024-03-17,9,Central
PROD-0097,2024-03-17,26,Central
PROD-0099,2024-03-17,1,Central
PROD-0094,2024-03-17,17,South
PROD-0075,2024-03-17,26,Central
PROD-0056,2024-03-17,9,South
PROD-0053,2024-03-17,3,East
PROD-0091,2024-03-17,5,Central
PROD-0042,2024-03-17,13,North
PROD-0006,2024-03-17,16,West
PROD-0015,2024-03-17,15,South
PROD-0025,2024-03-17,14,North
PROD-0071,2024-03-17,13,South
PROD-0050,2024-03-17,21,North
PROD-0088,2024-03-17,11,East
PROD-0057,2024-03-17,18,East
PROD-0065,2024-03-17,10,South
PROD-0018,2024-03-17,0,Central
PROD-0062,2024-03-17,15,South
PROD-0036,2024-03-17,12,Central
PROD-0033,2024-03-17,1,West
PROD-0004,2024-03-18,32,North
PROD-0014,2024-03-18,23,North
PROD-0076,2024-03-18,40,West
PROD-0006,2024-03-18,22,East
PROD-0051,2024-03-18,23,North
PROD-0090,2024-03-18,1,East
PROD-0029,2024-03-18,47,South
PROD-0032,2024-03-18,26,East
PROD-0072,2024-03-18,1,North
PROD-0050,2024-03-18,28,West
PROD-0048,2024-03-18,13,North
PROD-0093,2024-03-18,34,Central
PROD-0080,2024-03-18,10,West
PROD-0017,2024-03-18,8,West
PROD-0068,2024-03-18,1,South
PROD-0016,2024-03-18,50,East
PROD-0098,2024-03-18,15,West
PROD-0088,2024-03-18,26,East
PROD-0052,2024-03-18,20,East
PROD-0037,2024-03-18,28,South
PROD-0028,2024-03-18,35,East
PROD-0001,2024-03-18,7,West
PROD-0092,2024-03-18,43,West
PROD-0007,2024-03-18,11,South
PROD-0010,2024-03-18,23,West
PROD-0073,2024-03-18,1,East
PROD-0033,2024-03-18,46,South
PROD-0089,2024-03-18,8,South
PROD-0054,2024-03-18,19,North
PROD-0062,2024-03-18,9,West
PROD-0027,2024-03-18,27,East
PROD-0023,2024-03-18,3,South
PROD-0038,2024-03-18,43,South
PROD-0045,2024-03-18,31,East
PROD-0015,2024-03-18,8,West
PROD-0084,2024-03-18,32,Central
PROD-0005,2024-03-18,32,South
PROD-0019,2024-03-18,21,West
PROD-0025,2024-03-18,33,West
PROD-0020,2024-03-18,9,North
PROD-0095,2024-03-18,7,North
PROD-0081,2024-03-18,9,South
PROD-0008,2024-03-18,23,Central
PROD-0065,2024-03-18,1,South
PROD-0066,2024-03-18,4,East
PROD-0085,2024-03-18,28,Central
PROD-0022,2024-03-18,48,North
PROD-0086,2024-03-18,28,West
PROD-0046,2024-03-18,19,East
PROD-0040,2024-03-18,32,North
PROD-0059,2024-03-18,49,West
PROD-0021,2024-03-18,16,Central
PROD-0018,2024-03-18,10,Central
PROD-0075,2024-03-18,12,South
PROD-0078,2024-03-18,18,North
PROD-0039,2024-03-18,17,South
PROD-0011,2024-03-18,43,West
PROD-0096,2024-03-18,13,West
PROD-0036,2024-03-18,46,North
PROD-0063,2024-03-18,45,Central
PROD-0012,2024-03-18,40,South
PROD-0042,2024-03-18,13,Central
PROD-0049,2024-03-18,41,South
PROD-0083,2024-03-18,15,North
PROD-0060,2024-03-18,9,West
PROD-0079,2024-03-18,3,East
PROD-0053,2024-03-18,13,South
PROD-0024,2024-03-18,28,North
PROD-0057,2024-03-18,40,South
PROD-0026,2024-03-18,6,North
PROD-0003,2024-03-18,25,West
PROD-0100,2024-03-18,34,East
PROD-0067,2024-03-18,45,South
PROD-0097,2024-03-18,15,East
PROD-0070,2024-03-18,28,West
PROD-0071,2024-03-18,4,Central
PROD-0030,2024-03-18,28,North
PROD-0032,2024-03-19,18,East
PROD-0063,2024-03-19,18,East
PROD-0055,2024-03-19,46,West
PROD-0020,2024-03-19,16,East
PROD-0008,2024-03-19,4,South
PROD-0100,2024-03-19,3,North
PROD-0064,2024-03-19,4,East
PROD-0087,2024-03-19,14,East
PROD-0076,2024-03-19,31,East
PROD-0068,2024-03-19,39,North
PROD-0075,2024-03-19,28,South
PROD-0053,2024-03-19,17,West
PROD-0060,2024-03-19,24,East
PROD-0090,2024-03-19,20,North
PROD-0031,2024-03-19,7,North
PROD-0054,2024-03-19,44,Central
PROD-0083,2024-03-19,50,South
PROD-0059,2024-03-19,22,East
PROD-0093,2024-03-19,48,East
PROD-0024,2024-03-19,48,Central
PROD-0073,2024-03-19,34,Central
PROD-0092,2024-03-19,24,South
PROD-0037,2024-03-19,42,East
PROD-0061,2024-03-19,14,Central
PROD-0036,2024-03-19,25,North
PROD-0044,2024-03-19,7,South
PROD-0079,2024-03-19,41,Central
PROD-0001,2024-03-19,8,North
PROD-0045,2024-03-19,38,South
PROD-0004,2024-03-19,13,West
PROD-0095,2024-03-19,7,North
PROD-0049,2024-03-19,35,Central
PROD-0011,2024-03-19,22,East
PROD-0067,2024-03-19,47,West
PROD-0005,2024-03-19,49,South
PROD-0066,2024-03-19,35,South
PROD-0052,2024-03-19,3,South
PROD-0080,2024-03-19,13,West
PROD-0043,2024-03-19,36,East
PROD-0019,2024-03-19,49,Central
PROD-0069,2024-03-19,23,East
PROD-0042,2024-03-19,29,North
PROD-0003,2024-03-19,28,North
PROD-0081,2024-03-19,31,West
PROD-0035,2024-03-19,34,Central
PROD-0047,2024-03-19,2,South
PROD-0034,2024-03-19,39,East
PROD-0056,2024-03-19,45,South
PROD-0057,2024-03-19,19,North
PROD-0085,2024-03-19,37,North
PROD-0015,2024-03-19,45,South
PROD-0009,2024-03-19,48,West
PROD-0010,2024-03-19,32,Central
PROD-0078,2024-03-19,33,North
PROD-0021,2024-03-19,11,West
PROD-0013,2024-03-19,49,Central
PROD-0025,2024-03-19,25,Central
PROD-0082,2024-03-19,50,West
PROD-0040,2024-03-19,26,Central
PROD-0007,2024-03-19,18,South
PROD-0088,2024-03-19,12,North
PROD-0098,2024-03-19,11,Central
PROD-0051,2024-03-19,14,Central
PROD-0071,2024-03-19,45,North
PROD-0014,2024-03-19,33,West
PROD-0012,2024-03-19,33,Central
PROD-0024,2024-03-20,15,East
PROD-0095,2024-03-20,46,East
PROD-0071,2024-03-20,36,North
PROD-0058,2024-03-20,11,South
PROD-0014,2024-03-20,3,Central
PROD-0054,2024-03-20,16,East
PROD-0034,2024-03-20,3,South
PROD-0091,2024-03-20,18,South
PROD-0010,2024-03-20,18,North
PROD-0008,2024-03-20,42,South
PROD-0089,2024-03-20,14,Central
PROD-0004,2024-03-20,8,North
PROD-0063,2024-03-20,42,East
PROD-0022,2024-03-20,41,Central
PROD-0057,2024-03-20,24,East
PROD-0036,2024-03-20,6,Central
PROD-0015,2024-03-20,17,South
PROD-0064,2024-03-20,27,Central
PROD-0007,2024-03-20,19,East
PROD-0050,2024-03-20,4,North
PROD-0059,2024-03-20,23,South
PROD-0060,2024-03-20,47,East
PROD-0052,2024-03-20,12,East
PROD-0081,2024-03-20,2,Central
PROD-0049,2024-03-20,43,Central
PROD-0055,2024-03-20,7,West
PROD-0016,2024-03-20,42,East
PROD-0012,2024-03-20,41,Central
PROD-0042,2024-03-20,36,South
PROD-0013,2024-03-20,29,South
PROD-0047,2024-03-20,21,East
PROD-0019,2024-03-20,14,Central
PROD-0001,2024-03-20,41,West
PROD-0068,2024-03-20,10,West
PROD-0076,2024-03-20,15,West
PROD-0006,2024-03-20,24,South
PROD-0098,2024-03-20,31,North
PROD-0032,2024-03-20,32,South
PROD-0061,2024-03-20,30,South
PROD-0094,2024-03-20,12,South
PROD-0043,2024-03-20,37,West
PROD-0087,2024-03-20,47,South
PROD-0020,2024-03-20,42,East
PROD-0097,2024-03-20,2,East
PROD-0093,2024-03-20,11,South
PROD-0079,2024-03-20,26,Central
PROD-0005,2024-03-20,13,North
PROD-0084,2024-03-20,10,North
PROD-0062,2024-03-20,28,South
PROD-0085,2024-03-20,30,West
PROD-0056,2024-03-20,7,Central
PROD-0035,2024-03-20,9,North
PROD-0083,2024-03-20,39,North
PROD-0041,2024-03-20,25,West
PROD-0077,2024-03-20,2,North
PROD-0002,2024-03-20,1,North
PROD-0023,2024-03-20,9,South
PROD-0082,2024-03-20,50,North
PROD-0090,2024-03-20,18,South
PROD-0080,2024-03-20,41,Central
PROD-0051,2024-03-20,1,North
PROD-0037,2024-03-20,7,Central
PROD-0074,2024-03-20,48,East
PROD-0073,2024-03-20,46,North
PROD-0039,2024-03-20,13,South
PROD-0068,2024-03-21,37,West
PROD-0073,2024-03-21,11,East
PROD-0091,2024-03-21,22,West
PROD-0059,2024-03-21,10,South
PROD-0051,2024-03-21,4,Central
PROD-0093,2024-03-21,45,East
PROD-0042,2024-03-21,41,Central
PROD-0048,2024-03-21,8,North
PROD-0037,2024-03-21,3,North
PROD-0061,2024-03-21,35,East
PROD-0086,2024-03-21,7,Central
PROD-0082,2024-03-21,27,South
PROD-0038,2024-03-21,1,South
PROD-0002,2024-03-21,2,South
PROD-0005,2024-03-21,28,West
PROD-0001,2024-03-21,10,East
PROD-0028,2024-03-21,42,East
PROD-0012,2024-03-21,15,West
PROD-0008,2024-03-21,44,North
PROD-0022,2024-03-21,32,South
PROD-0003,2024-03-21,8,South
PROD-0062,2024-03-21,7,East
PROD-0097,2024-03-21,23,North
PROD-0026,2024-03-21,40,East
PROD-0045,2024-03-21,8,East
PROD-0072,2024-03-21,6,North
PROD-0011,2024-03-21,39,South
PROD-0065,2024-03-21,12,West
PROD-0083,2024-03-21,34,East
PROD-0031,2024-03-21,39,South
PROD-0010,2024-03-21,44,West
PROD-0100,2024-03-21,10,East
PROD-0066,2024-03-21,40,East
PROD-0056,2024-03-21,23,North
PROD-0034,2024-03-21,18,West
PROD-0035,2024-03-21,43,East
PROD-0006,2024-03-21,17,North
PROD-0027,2024-03-21,1,South
PROD-0054,2024-03-21,50,South
PROD-0081,2024-03-21,21,South
PROD-0032,2024-03-21,25,West
PROD-0094,2024-03-21,47,West
PROD-0092,2024-03-21,5,North
PROD-0090,2024-03-21,37,West
PROD-0040,2024-03-21,47,East
PROD-0052,2024-03-21,10,North
PROD-0067,2024-03-21,21,South
PROD-0096,2024-03-21,12,West
PROD-0085,2024-03-21,23,East
PROD-0078,2024-03-21,32,West
PROD-0013,2024-03-21,31,West
PROD-0098,2024-03-21,39,East
PROD-0053,2024-03-21,9,South
PROD-0019,2024-03-21,25,West
PROD-0030,2024-03-21,36,West
PROD-0020,2024-03-21,35,Central
PROD-0071,2024-03-21,32,Central
PROD-0075,2024-03-21,35,South
PROD-0058,2024-03-21,25,North
PROD-0064,2024-03-21,38,West
PROD-0043,2024-03-21,34,Central
PROD-0057,2024-03-21,50,South
PROD-0070,2024-03-21,45,North
PROD-0017,2024-03-21,16,East
PROD-0021,2024-03-21,1,South
PROD-0025,2024-03-21,2,East
PROD-0033,2024-03-21,36,West
PROD-0079,2024-03-21,9,North
PROD-0014,2024-03-21,4,East
PROD-0080,2024-03-22,50,South
PROD-0006,2024-03-22,19,West
PROD-0050,2024-03-22,10,Central
PROD-0091,2024-03-22,27,South
PROD-0051,2024-03-22,14,South
PROD-0093,2024-03-22,4,South
PROD-0013,2024-03-22,8,South
PROD-0077,2024-03-22,25,North
PROD-0074,2024-03-22,45,West
PROD-0007,2024-03-22,24,North
PROD-0033,2024-03-22,45,North
PROD-0016,2024-03-22,43,Central
PROD-0067,2024-03-22,5,West
PROD-0090,2024-03-22,39,South
PROD-0072,2024-03-22,2,South
PROD-0021,2024-03-22,24,South
PROD-0068,2024-03-22,6,South
PROD-0097,2024-03-22,5,North
PROD-0010,2024-03-22,37,West
PROD-0089,2024-03-22,10,South
PROD-0034,2024-03-22,31,South
PROD-0085,2024-03-22,48,Central
PROD-0005,2024-03-22,45,East
PROD-0040,2024-03-22,31,West
PROD-0008,2024-03-22,47,East
PROD-0098,2024-03-22,29,North
PROD-0076,2024-03-22,19,North
PROD-0073,2024-03-22,10,North
PROD-0056,2024-03-22,42,North
PROD-0060,2024-03-22,39,South
PROD-0052,2024-03-22,33,South
PROD-0027,2024-03-22,1,West
PROD-0065,2024-03-22,28,West
PROD-0075,2024-03-22,36,East
PROD-0004,2024-03-22,37,Central
PROD-0041,2024-03-22,20,South
PROD-0066,2024-03-22,28,South
PROD-0002,2024-03-22,18,North
PROD-0069,2024-03-22,34,West
PROD-0081,2024-03-22,9,South
PROD-0096,2024-03-22,26,Central
PROD-0044,2024-03-22,4,South
PROD-0092,2024-03-22,26,South
PROD-0057,2024-03-22,48,Central
PROD-0094,2024-03-22,39,North
PROD-0015,2024-03-22,45,West
PROD-0012,2024-03-22,31,East
PROD-0062,2024-03-22,42,West
PROD-0023,2024-03-22,25,South
PROD-0099,2024-03-22,4,East
PROD-0078,2024-03-22,42,West
PROD-0039,2024-03-22,13,East
PROD-0048,2024-03-22,7,North
PROD-0049,2024-03-22,5,East
PROD-0083,2024-03-22,39,East
PROD-0011,2024-03-22,2,South
PROD-0043,2024-03-22,19,South
PROD-0035,2024-03-22,35,North
PROD-0028,2024-03-22,5,South
PROD-0100,2024-03-22,39,North
PROD-0030,2024-03-22,49,East
PROD-0019,2024-03-22,13,Central
PROD-0022,2024-03-22,13,North
PROD-0042,2024-03-22,16,East
PROD-0086,2024-03-22,6,Central
PROD-0020,2024-03-22,37,North
PROD-0064,2024-03-22,37,West
PROD-0036,2024-03-23,12,North
PROD-0016,2024-03-23,12,North
PROD-0039,2024-03-23,13,East
PROD-0003,2024-03-23,15,Central
PROD-0096,2024-03-23,7,East
PROD-0019,2024-03-23,29,West
PROD-0082,2024-03-23,28,East
PROD-0095,2024-03-23,5,North
PROD-0056,2024-03-23,13,West
PROD-0088,2024-03-23,28,Central
PROD-0025,2024-03-23,4,Central
PROD-0041,2024-03-23,30,South
PROD-0065,2024-03-23,1,Central
PROD-0075,2024-03-23,15,West
PROD-0074,2024-03-23,22,North
PROD-0017,2024-03-23,11,South
PROD-0064,2024-03-23,6,West
PROD-0005,2024-03-23,3,North
PROD-0020,2024-03-23,27,South
PROD-0091,2024-03-23,8,South
PROD-0026,2024-03-23,30,South
PROD-0054,2024-03-23,19,Central
PROD-0093,2024-03-23,28,Central
PROD-0087,2024-03-23,25,Central
PROD-0010,2024-03-23,30,East
PROD-0008,2024-03-23,17,South
PROD-0062,2024-03-23,13,East
PROD-0033,2024-03-23,14,Central
PROD-0031,2024-03-23,16,North
PROD-0068,2024-03-23,27,West
PROD-0045,2024-03-23,9,South
PROD-0059,2024-03-23,24,Central
PROD-0042,2024-03-23,3,South
PROD-0071,2024-03-23,22,West
PROD-0099,2024-03-23,4,North
PROD-0049,2024-03-23,6,East
PROD-0053,2024-03-23,21,North
PROD-0098,2024-03-23,19,North
PROD-0100,2024-03-23,18,East
PROD-0070,2024-03-23,6,East
PROD-0052,2024-03-23,6,North
PROD-0092,2024-03-23,10,Central
PROD-0076,2024-03-23,14,East
PROD-0079,2024-03-23,3,North
PROD-0085,2024-03-23,7,West
PROD-0001,2024-03-23,10,West
PROD-0055,2024-03-23,10,West
PROD-0022,2024-03-23,25,South
PROD-0011,2024-03-23,4,Central
PROD-0073,2024-03-23,19,North
PROD-0047,2024-03-23,14,East
PROD-0040,2024-03-23,15,West
PROD-0034,2024-03-23,24,South
PROD-0038,2024-03-23,17,East
PROD-0057,2024-03-23,19,Central
PROD-0037,2024-03-23,12,East
PROD-0061,2024-03-23,3,West
PROD-0084,2024-03-23,19,West
PROD-0027,2024-03-23,10,North
PROD-0063,2024-03-23,24,North
PROD-0059,2024-03-24,9,Central
PROD-0100,2024-03-24,0,South
PROD-0016,2024-03-24,4,East
PROD-0024,2024-03-24,15,South
PROD-0036,2024-03-24,22,West
PROD-0042,2024-03-24,3,South
PROD-0026,2024-03-24,15,West
PROD-0077,2024-03-24,25,North
PROD-0052,2024-03-24,13,West
PROD-0013,2024-03-24,18,Central
PROD-0038,2024-03-24,18,North
PROD-0035,2024-03-24,3,South
PROD-0070,2024-03-24,28,North
PROD-0093,2024-03-24,15,West
PROD-0014,2024-03-24,7,West
PROD-0056,2024-03-24,13,North
PROD-0064,2024-03-24,12,East
PROD-0021,2024-03-24,23,West
PROD-0015,2024-03-24,8,West
PROD-0088,2024-03-24,4,East
PROD-0060,2024-03-24,18,North
PROD-0085,2024-03-24,21,South
PROD-0089,2024-03-24,18,South
PROD-0047,2024-03-24,24,South
PROD-0046,2024-03-24,12,Central
PROD-0053,2024-03-24,1,Central
PROD-0075,2024-03-24,30,West
PROD-0031,2024-03-24,2,East
PROD-0017,2024-03-24,16,West
PROD-0005,2024-03-24,8,North
PROD-0086,2024-03-24,8,North
PROD-0049,2024-03-24,29,West
PROD-0073,2024-03-24,10,East
PROD-0001,2024-03-24,24,South
PROD-0072,2024-03-24,3,South
PROD-0032,2024-03-24,3,East
PROD-0095,2024-03-24,15,North
PROD-0055,2024-03-24,12,West
PROD-0051,2024-03-24,16,Central
PROD-0062,2024-03-24,8,East
PROD-0008,2024-03-24,7,North
PROD-0084,2024-03-24,3,West
PROD-0066,2024-03-24,13,East
PROD-0090,2024-03-24,6,South
PROD-0050,2024-03-24,13,West
PROD-0099,2024-03-24,18,West
PROD-0081,2024-03-24,21,South
PROD-0057,2024-03-24,27,West
PROD-0065,2024-03-24,13,Central
PROD-0029,2024-03-24,15,North
PROD-0044,2024-03-24,21,Central
PROD-0040,2024-03-24,7,North
PROD-0043,2024-03-24,28,Central
PROD-0006,2024-03-24,24,South
PROD-0054,2024-03-24,12,East
PROD-0012,2024-03-24,0,South
PROD-0002,2024-03-24,18,South
PROD-0078,2024-03-24,19,East
PROD-0091,2024-03-24,4,West
PROD-0018,2024-03-24,10,Central
PROD-0079,2024-03-24,28,North
PROD-0037,2024-03-24,17,South
PROD-0003,2024-03-24,24,West
PROD-0022,2024-03-24,24,Central
PROD-0030,2024-03-24,4,North
PROD-0010,2024-03-24,8,South
PROD-0033,2024-03-24,16,Central
PROD-0096,2024-03-24,30,South
PROD-0074,2024-03-24,23,West
PROD-0068,2024-03-24,8,East
PROD-0063,2024-03-24,8,South
PROD-0027,2024-03-24,26,Central
