product_id,warehouse_id,current_stock,safety_stock,reorder_point,inventory_days,avg_daily_sales,total_daily_sales,demand_spike,is_delayed,total_delays,avg_delay_days,timestamp,predicted_demand,days_until_stockout,supplier_lead_time,reorder_quantity,stockout_risk,alert_message
PROD-0071,WH-05,50506.0,9756.0,15241.0,2424.288,20.83333333333333,5500.0,False,False,0,0.0,0.0,21.136238,2389.545375363354,17.866666666666667,0.0,False,Product PROD-0071 stock level healthy.
PROD-0071,WH-04,81815.0,14554.0,33034.0,3927.12,20.83333333333333,5500.0,False,False,0,0.0,0.0,21.062412,3884.4078723001567,17.866666666666667,0.0,False,Product PROD-0071 stock level healthy.
PROD-0072,WH-03,37821.0,10443.0,21676.0,1731.4136605017395,21.844,5461.0,False,False,0,0.0,0.0,22.13053,1708.9966222723865,17.941176470588236,0.0,False,Product PROD-0072 stock level healthy.
PROD-0072,WH-01,42639.0,12303.0,22128.0,1951.977659769273,21.844,5461.0,False,False,0,0.0,0.0,22.084661,1930.7065236814112,17.941176470588236,0.0,False,Product PROD-0072 stock level healthy.
PROD-0072,WH-02,27994.0,7791.0,18197.0,1281.5418421534516,21.844,5461.0,False,False,0,0.0,0.0,21.896378,1278.47631046947,17.941176470588236,0.0,False,Product PROD-0072 stock level healthy.
PROD-0073,WH-03,82263.0,17211.0,36199.0,3815.18137695488,21.56201550387597,5563.0,False,False,0,0.0,0.0,21.746622,3782.794388769962,16.235294117647058,0.0,False,Product PROD-0073 stock level healthy.
PROD-0073,WH-02,23203.0,3338.0,6461.0,1076.1053388459463,21.56201550387597,5563.0,False,False,0,0.0,0.0,21.628107,1072.8169563759216,16.235294117647058,0.0,False,Product PROD-0073 stock level healthy.
PROD-0073,WH-05,34128.0,5707.0,12436.0,1582.7833902570555,21.56201550387597,5563.0,False,False,0,0.0,0.0,21.771175,1567.5772849757927,16.235294117647058,0.0,False,Product PROD-0073 stock level healthy.
PROD-0074,WH-05,71845.0,19261.0,46602.0,3208.0453582774444,22.395256916996047,5666.0,False,False,0,0.0,0.0,22.441235,3201.4727049118324,16.772727272727273,0.0,False,Product PROD-0074 stock level healthy.
PROD-0074,WH-03,96500.0,19958.0,48037.0,4308.948111542534,22.395256916996047,5666.0,False,False,0,0.0,0.0,22.402216,4307.609576769702,16.772727272727273,0.0,False,Product PROD-0074 stock level healthy.
PROD-0075,WH-02,32926.0,3471.0,7437.0,1557.3108108108108,21.142857142857142,5624.0,False,False,0,0.0,0.0,22.609245,1456.306902892214,15.38888888888889,0.0,False,Product PROD-0075 stock level healthy.
PROD-0075,WH-01,29127.0,5602.0,8684.0,1377.6283783783783,21.142857142857142,5624.0,False,False,0,0.0,0.0,22.992167,1266.82276660276,15.38888888888889,0.0,False,Product PROD-0075 stock level healthy.
PROD-0075,WH-05,53122.0,7560.0,13810.0,2512.527027027027,21.142857142857142,5624.0,False,False,0,0.0,0.0,21.201405,2505.588713274501,15.38888888888889,0.0,False,Product PROD-0075 stock level healthy.
PROD-0076,WH-01,34771.0,10091.0,19390.0,1567.8244519693458,22.177865612648223,5611.0,False,False,0,0.0,0.0,22.310383,1558.512027546053,18.75,0.0,False,Product PROD-0076 stock level healthy.
PROD-0076,WH-03,87599.0,16999.0,38231.0,3949.839066120121,22.177865612648223,5611.0,False,False,0,0.0,0.0,22.218248,3942.6600401536266,18.75,0.0,False,Product PROD-0076 stock level healthy.
PROD-0077,WH-05,86805.0,14756.0,31727.0,4299.733282530005,20.18846153846154,5249.0,False,False,0,0.0,0.0,20.318855,4272.140274621109,18.941176470588236,0.0,False,Product PROD-0077 stock level healthy.
PROD-0078,WH-01,25349.0,2692.0,4703.0,1119.2711834107972,22.647773279352226,5594.0,False,False,0,0.0,0.0,22.441809,1129.5435380556353,18.391304347826086,0.0,False,Product PROD-0078 stock level healthy.
PROD-0078,WH-03,87862.0,19704.0,34256.0,3879.4983911333575,22.647773279352226,5594.0,False,False,0,0.0,0.0,21.988224,3995.866145531265,18.391304347826086,0.0,False,Product PROD-0078 stock level healthy.
PROD-0078,WH-04,61298.0,7532.0,18436.0,2706.57954951734,22.647773279352226,5594.0,False,False,0,0.0,0.0,22.563383,2716.7025317862795,18.391304347826086,0.0,False,Product PROD-0078 stock level healthy.
PROD-0079,WH-05,70504.0,17864.0,29793.0,3184.6223337515685,22.13888888888889,5579.0,False,False,0,0.0,0.0,22.343052,3155.5223647482703,17.72222222222222,0.0,False,Product PROD-0079 stock level healthy.
PROD-0079,WH-03,73700.0,18394.0,29697.0,3328.983688833124,22.13888888888889,5579.0,False,False,0,0.0,0.0,22.978277,3207.3770952421864,17.72222222222222,0.0,False,Product PROD-0079 stock level healthy.
PROD-0080,WH-02,44247.0,5381.0,8209.0,1969.6597774244835,22.464285714285715,5661.0,False,False,0,0.0,0.0,22.259777,1987.7557561633428,20.7,0.0,False,Product PROD-0080 stock level healthy.
PROD-0081,WH-02,33249.0,9363.0,17558.0,1488.6737176097304,22.334645669291337,5673.0,False,False,0,0.0,0.0,22.690592,1465.320969822396,16.916666666666668,0.0,False,Product PROD-0081 stock level healthy.
PROD-0081,WH-03,94104.0,13143.0,27496.0,4213.364357482814,22.334645669291337,5673.0,False,False,0,0.0,0.0,22.336966,4212.926762293546,16.916666666666668,0.0,False,Product PROD-0081 stock level healthy.
PROD-0082,WH-03,51454.0,12320.0,22195.0,2198.466634661546,23.40449438202247,6249.0,False,False,0,0.0,0.0,23.206333,2217.239563198283,16.470588235294116,0.0,False,Product PROD-0082 stock level healthy.
PROD-0082,WH-05,69679.0,18193.0,41775.0,2977.163226116179,23.40449438202247,6249.0,False,False,0,0.0,0.0,23.279966,2993.088518228028,16.470588235294116,0.0,False,Product PROD-0082 stock level healthy.
PROD-0082,WH-01,46161.0,4995.0,10153.0,1972.3134901584256,23.40449438202247,6249.0,False,False,0,0.0,0.0,22.10771,2088.004602958189,16.470588235294116,0.0,False,Product PROD-0082 stock level healthy.
PROD-0083,WH-05,52659.0,10594.0,19506.0,2274.629919946631,23.15057915057915,5996.0,False,False,0,0.0,0.0,23.048323,2284.721571134096,15.842105263157896,0.0,False,Product PROD-0083 stock level healthy.
PROD-0083,WH-01,57391.0,15177.0,24367.0,2479.030853902602,23.15057915057915,5996.0,False,False,0,0.0,0.0,21.638607,2652.250208772923,15.842105263157896,0.0,False,Product PROD-0083 stock level healthy.
PROD-0083,WH-03,95283.0,21640.0,50393.0,4115.793362241494,23.15057915057915,5996.0,False,False,0,0.0,0.0,22.956472,4150.594148475178,15.842105263157896,0.0,False,Product PROD-0083 stock level healthy.
PROD-0084,WH-03,45968.0,6216.0,12567.0,1905.44897619444,24.12449799196787,6007.0,False,False,0,0.0,0.0,23.641024,1944.4166508198464,17.26086956521739,0.0,False,Product PROD-0084 stock level healthy.
PROD-0084,WH-02,35360.0,7891.0,19093.0,1465.7299816880306,24.12449799196787,6007.0,False,False,0,0.0,0.0,22.785013,1551.8972796461114,17.26086956521739,0.0,False,Product PROD-0084 stock level healthy.
PROD-0084,WH-01,54424.0,10502.0,24424.0,2255.964041951057,24.12449799196787,6007.0,False,False,0,0.0,0.0,23.639584,2302.240214943581,17.26086956521739,0.0,False,Product PROD-0084 stock level healthy.
PROD-0085,WH-03,53014.0,14331.0,33401.0,2430.384644055162,21.8130081300813,5366.0,False,False,0,0.0,0.0,21.841307,2427.235730955927,21.523809523809526,0.0,False,Product PROD-0085 stock level healthy.
PROD-0085,WH-01,27186.0,7512.0,13099.0,1246.3205367126352,21.8130081300813,5366.0,False,False,0,0.0,0.0,21.887238,1242.0937059485416,21.523809523809526,0.0,False,Product PROD-0085 stock level healthy.
PROD-0085,WH-05,57767.0,12828.0,24103.0,2648.2821468505404,21.8130081300813,5366.0,False,False,0,0.0,0.0,22.152813,2607.659808717655,21.523809523809526,0.0,False,Product PROD-0085 stock level healthy.
PROD-0086,WH-02,30944.0,5105.0,10146.0,1340.1802816901409,23.089430894308943,5680.0,False,False,0,0.0,0.0,22.983578,1346.3526160218569,13.11111111111111,0.0,False,Product PROD-0086 stock level healthy.
PROD-0087,WH-01,55342.0,9301.0,22139.0,2678.5528,20.66115702479339,5000.0,False,False,0,0.0,0.0,22.363789,2474.625430338729,15.157894736842104,0.0,False,Product PROD-0087 stock level healthy.
PROD-0087,WH-05,70597.0,10960.0,16551.0,3416.8948,20.66115702479339,5000.0,False,False,0,0.0,0.0,21.121231,3342.466153398242,15.157894736842104,0.0,False,Product PROD-0087 stock level healthy.
PROD-0088,WH-03,41855.0,10213.0,20309.0,1922.63988657845,21.76954732510288,5290.0,False,False,0,0.0,0.0,22.095934,1894.239915930008,18.0,0.0,False,Product PROD-0088 stock level healthy.
PROD-0089,WH-02,36495.0,8363.0,16649.0,1546.7668085106384,23.59437751004016,5875.0,False,False,0,0.0,0.0,23.489002,1553.70584267871,17.285714285714285,0.0,False,Product PROD-0089 stock level healthy.
PROD-0090,WH-04,39571.0,5710.0,12515.0,1829.133155792277,21.63374485596708,5257.0,False,False,0,0.0,0.0,22.20356,1782.1916945707694,21.0,0.0,False,Product PROD-0090 stock level healthy.
PROD-0091,WH-01,50042.0,8697.0,17859.0,2190.4783741532046,22.84523809523809,5757.0,False,False,0,0.0,0.0,23.199055,2157.070648276665,15.0,0.0,False,Product PROD-0091 stock level healthy.
PROD-0091,WH-03,57614.0,17245.0,35358.0,2521.9260031266285,22.84523809523809,5757.0,False,False,0,0.0,0.0,22.55146,2554.7791282754797,15.0,0.0,False,Product PROD-0091 stock level healthy.
PROD-0092,WH-02,36842.0,5680.0,9947.0,1630.76603432701,22.59183673469388,5535.0,False,False,0,0.0,0.0,22.193338,1660.0476839341266,19.3125,0.0,False,Product PROD-0092 stock level healthy.
PROD-0092,WH-03,43994.0,6093.0,9867.0,1947.340560072268,22.59183673469388,5535.0,False,False,0,0.0,0.0,22.153503,1985.871000625408,19.3125,0.0,False,Product PROD-0092 stock level healthy.
PROD-0093,WH-02,43855.0,10438.0,17656.0,1913.975332068311,22.91304347826087,5797.0,False,False,0,0.0,0.0,22.815357,1922.170211919292,12.76923076923077,0.0,False,Product PROD-0093 stock level healthy.
PROD-0093,WH-03,81719.0,12690.0,26516.0,3566.483870967741,22.91304347826087,5797.0,False,False,0,0.0,0.0,22.859434,3574.8478961949454,12.76923076923077,0.0,False,Product PROD-0093 stock level healthy.
PROD-0093,WH-05,73800.0,16188.0,40154.0,3220.872865275142,22.91304347826087,5797.0,False,False,0,0.0,0.0,22.649029,3258.417865203871,12.76923076923077,0.0,False,Product PROD-0093 stock level healthy.
PROD-0094,WH-04,51173.0,8810.0,15877.0,2421.843569364162,21.129770992366414,5536.0,False,False,0,0.0,0.0,21.423824,2388.6024856631625,13.727272727272727,0.0,False,Product PROD-0094 stock level healthy.
PROD-0095,WH-01,44902.0,6953.0,17203.0,1906.9197080291967,23.546875,6028.0,False,False,0,0.0,0.0,23.425083,1916.8341769606127,16.454545454545453,0.0,False,Product PROD-0095 stock level healthy.
PROD-0095,WH-05,62577.0,14986.0,24371.0,2657.550099535501,23.546875,6028.0,False,False,0,0.0,0.0,22.944977,2727.26359792568,16.454545454545453,0.0,False,Product PROD-0095 stock level healthy.
PROD-0095,WH-02,41525.0,8229.0,19525.0,1763.5036496350365,23.546875,6028.0,False,False,0,0.0,0.0,22.9962,1805.733077031795,16.454545454545453,0.0,False,Product PROD-0095 stock level healthy.
PROD-0096,WH-05,47981.0,9391.0,17286.0,2203.8517060367453,21.77142857142857,5334.0,False,False,0,0.0,0.0,22.053007,2175.712351888195,19.583333333333332,0.0,False,Product PROD-0096 stock level healthy.
PROD-0096,WH-04,89386.0,13452.0,31769.0,4105.656167979002,21.77142857142857,5334.0,False,False,0,0.0,0.0,21.693392,4120.425280859114,19.583333333333332,0.0,False,Product PROD-0096 stock level healthy.
PROD-0096,WH-02,20192.0,2283.0,4547.0,927.4540682414698,21.77142857142857,5334.0,False,False,0,0.0,0.0,21.805973,925.9848185147572,19.583333333333332,0.0,False,Product PROD-0096 stock level healthy.
PROD-0097,WH-04,70198.0,7772.0,12817.0,3029.432073191784,23.172,5793.0,False,False,0,0.0,0.0,22.933403,3060.950001779817,18.764705882352942,0.0,False,Product PROD-0097 stock level healthy.
PROD-0097,WH-03,70989.0,11412.0,28460.0,3063.568099430347,23.172,5793.0,False,False,0,0.0,0.0,21.72196,3268.0752463677813,18.764705882352942,0.0,False,Product PROD-0097 stock level healthy.
PROD-0097,WH-01,28444.0,7193.0,15150.0,1227.5159675470395,23.172,5793.0,False,False,0,0.0,0.0,22.833916,1245.690855685497,18.764705882352942,0.0,False,Product PROD-0097 stock level healthy.
PROD-0098,WH-05,44798.0,9161.0,17868.0,2142.108108108108,20.91304347826087,5291.0,False,False,0,0.0,0.0,21.40604,2092.773796504121,18.7,0.0,False,Product PROD-0098 stock level healthy.
PROD-0098,WH-03,63656.0,17316.0,43117.0,3043.8419958419954,20.91304347826087,5291.0,False,False,0,0.0,0.0,21.72196,2930.490609570321,18.7,0.0,False,Product PROD-0098 stock level healthy.
PROD-0098,WH-04,51695.0,11590.0,24450.0,2471.902286902287,20.91304347826087,5291.0,False,False,0,0.0,0.0,21.488989,2405.6506472908563,18.7,0.0,False,Product PROD-0098 stock level healthy.
PROD-0099,WH-05,37937.0,9580.0,20362.0,1745.0884195453732,21.739299610894943,5587.0,False,False,0,0.0,0.0,22.021536,1722.72271189776,17.954545454545453,0.0,False,Product PROD-0099 stock level healthy.
PROD-0099,WH-03,52785.0,6135.0,10674.0,2428.0911043493825,21.739299610894943,5587.0,False,False,0,0.0,0.0,21.841307,2416.7510102710344,17.954545454545453,0.0,False,Product PROD-0099 stock level healthy.
PROD-0099,WH-02,32576.0,4277.0,8162.0,1498.484338643279,21.739299610894943,5587.0,False,False,0,0.0,0.0,22.327688,1458.995650743597,17.954545454545453,0.0,False,Product PROD-0099 stock level healthy.
PROD-0100,WH-04,68164.0,10787.0,18677.0,2828.2871005521165,24.100806451612904,5977.0,False,False,0,0.0,0.0,23.294235,2926.217552474075,14.894736842105264,0.0,False,Product PROD-0100 stock level healthy.
PROD-0100,WH-02,36958.0,8892.0,17375.0,1533.475656683955,24.100806451612904,5977.0,False,False,0,0.0,0.0,23.582943,1567.149615658171,14.894736842105264,0.0,False,Product PROD-0100 stock level healthy.
PROD-0100,WH-01,50970.0,14515.0,33207.0,2114.866990128827,24.100806451612904,5977.0,False,False,0,0.0,0.0,23.707277,2149.972742941537,14.894736842105264,0.0,False,Product PROD-0100 stock level healthy.
