product_id,warehouse_id,current_stock,inventory_days,alert_level,timestamp
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:56:01
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:56:01
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:56:01
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:56:11
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:56:11
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:56:11
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:56:21
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:56:21
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:56:21
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:56:31
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:56:31
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:56:31
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:56:41
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:56:41
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:56:41
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:56:51
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:56:51
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:56:51
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:57:01
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:57:01
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:57:01
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:57:11
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:57:11
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:57:11
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:57:21
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:57:21
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:57:21
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:57:31
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:57:31
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:57:31
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:57:41
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:57:41
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:57:41
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:57:51
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:57:51
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:57:51
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:58:01
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:58:01
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:58:01
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:58:11
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:58:11
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:58:11
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:58:21
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:58:21
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:58:21
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:58:31
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:58:31
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:58:31
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:58:41
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:58:41
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:58:41
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:58:51
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:58:51
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:58:51
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:59:02
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:59:02
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:59:02
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:59:12
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:59:12
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:59:12
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:59:22
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:59:22
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:59:22
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:59:32
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:59:32
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:59:32
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:59:42
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:59:42
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:59:42
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 22:59:52
102.0,1.0,150.0,5.0,WARNING,2026-03-09 22:59:52
103.0,2.0,250.0,6.25,WARNING,2026-03-09 22:59:52
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:00:02
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:00:02
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:00:02
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:00:12
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:00:12
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:00:12
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:00:22
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:00:22
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:00:22
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:00:32
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:00:32
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:00:32
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:00:42
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:00:42
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:00:42
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:00:52
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:00:52
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:00:52
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:01:02
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:01:02
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:01:02
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:01:12
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:01:12
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:01:12
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:01:22
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:01:22
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:01:22
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:01:32
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:01:32
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:01:32
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:01:42
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:01:42
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:01:42
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:01:52
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:01:52
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:01:52
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:02:02
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:02:02
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:02:02
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:02:12
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:02:12
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:02:12
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:02:22
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:02:22
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:02:22
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:02:32
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:02:32
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:02:32
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:02:42
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:02:42
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:02:42
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:02:52
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:02:52
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:02:52
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:03:02
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:03:02
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:03:02
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:03:12
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:03:12
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:03:12
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:03:22
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:03:22
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:03:22
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:03:32
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:03:32
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:03:32
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:03:42
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:03:42
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:03:42
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:03:52
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:03:52
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:03:52
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:04:02
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:04:02
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:04:02
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:04:12
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:04:12
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:04:12
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:04:22
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:04:22
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:04:22
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:04:32
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:04:32
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:04:32
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:04:42
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:04:42
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:04:42
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:04:52
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:04:52
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:04:52
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:05:02
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:05:02
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:05:02
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:05:12
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:05:12
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:05:12
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:05:22
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:05:22
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:05:22
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:05:32
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:05:32
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:05:32
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:05:42
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:05:42
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:05:42
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:05:52
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:05:52
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:05:52
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:06:03
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:06:03
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:06:03
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:06:13
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:06:13
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:06:13
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:06:23
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:06:23
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:06:23
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:06:33
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:06:33
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:06:33
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:06:43
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:06:43
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:06:43
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:06:53
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:06:53
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:06:53
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:07:03
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:07:03
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:07:03
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:07:13
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:07:13
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:07:13
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:07:23
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:07:23
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:07:23
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:07:33
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:07:33
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:07:33
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:07:43
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:07:43
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:07:43
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:07:53
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:07:53
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:07:53
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:08:03
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:08:03
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:08:03
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:08:13
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:08:13
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:08:13
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:08:23
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:08:23
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:08:23
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:08:33
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:08:33
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:08:33
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:08:43
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:08:43
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:08:43
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:08:53
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:08:53
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:08:53
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:09:03
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:09:03
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:09:03
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:09:13
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:09:13
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:09:13
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:09:23
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:09:23
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:09:23
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:09:33
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:09:33
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:09:33
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:09:43
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:09:43
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:09:43
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:09:53
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:09:53
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:09:53
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:10:03
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:10:03
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:10:03
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:10:13
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:10:13
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:10:13
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:10:23
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:10:23
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:10:23
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:10:33
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:10:33
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:10:33
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:10:43
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:10:43
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:10:43
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:10:53
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:10:53
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:10:53
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:11:03
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:11:03
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:11:03
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:11:13
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:11:13
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:11:13
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:11:23
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:11:23
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:11:23
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:11:33
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:11:33
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:11:33
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:11:43
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:11:43
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:11:43
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:11:53
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:11:53
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:11:53
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:12:04
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:12:04
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:12:04
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:12:14
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:12:14
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:12:14
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:12:24
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:12:24
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:12:24
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:12:34
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:12:34
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:12:34
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:12:44
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:12:44
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:12:44
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:12:54
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:12:54
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:12:54
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:13:04
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:13:04
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:13:04
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:13:14
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:13:14
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:13:14
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:13:24
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:13:24
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:13:24
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:13:34
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:13:34
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:13:34
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:13:44
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:13:44
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:13:44
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:13:54
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:13:54
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:13:54
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:14:04
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:14:04
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:14:04
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:14:14
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:14:14
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:14:14
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:14:24
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:14:24
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:14:24
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:14:34
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:14:34
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:14:34
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:14:44
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:14:44
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:14:44
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:14:54
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:14:54
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:14:54
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:15:04
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:15:04
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:15:04
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:15:14
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:15:14
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:15:14
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:15:24
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:15:24
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:15:24
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:15:34
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:15:34
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:15:34
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:15:44
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:15:44
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:15:44
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:15:54
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:15:54
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:15:54
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:16:04
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:16:04
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:16:04
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:16:14
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:16:14
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:16:14
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:16:24
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:16:24
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:16:24
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:16:35
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:16:35
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:16:35
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:16:45
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:16:45
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:16:45
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:16:55
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:16:55
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:16:55
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:17:05
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:17:05
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:17:05
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:17:15
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:17:15
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:17:15
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:17:25
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:17:25
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:17:25
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:17:35
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:17:35
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:17:35
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:17:45
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:17:45
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:17:45
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:17:55
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:17:55
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:17:55
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:18:05
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:18:05
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:18:05
101.0,1.0,50.0,2.5,CRITICAL,2026-03-09 23:18:15
102.0,1.0,150.0,5.0,WARNING,2026-03-09 23:18:15
103.0,2.0,250.0,6.25,WARNING,2026-03-09 23:18:15
