date,product_id,category,warehouse_id,supplier_id,daily_sales,revenue,is_disrupted
2022-10-26,PROD-0021,Electronics,WH-01,SUP-01,18.54,4501.51,False
2022-10-27,PROD-0021,Electronics,WH-01,SUP-01,18.61,4518.17,False
2022-10-28,PROD-0021,Electronics,WH-01,SUP-01,23.84,5787.23,False
2022-10-29,PROD-0021,Electronics,WH-01,SUP-01,28.29,6867.81,False
2022-10-30,PROD-0021,Electronics,WH-01,SUP-01,30.84,7486.63,False
2022-10-31,PROD-0021,Electronics,WH-01,SUP-01,27.2,6601.61,False
2022-11-01,PROD-0021,Electronics,WH-01,SUP-01,22.41,5439.5,False
2022-11-02,PROD-0021,Electronics,WH-01,SUP-01,26.62,6461.3,False
2022-11-03,PROD-0021,Electronics,WH-01,SUP-01,40.92,9933.19,False
2022-11-04,PROD-0021,Electronics,WH-01,SUP-01,21.7,5267.83,False
2022-11-05,PROD-0021,Electronics,WH-01,SUP-01,28.17,6837.36,False
2022-11-06,PROD-0021,Electronics,WH-01,SUP-01,41.76,10136.3,False
2022-11-07,PROD-0021,Electronics,WH-01,SUP-01,46.97,11403.09,False
2022-11-08,PROD-0021,Electronics,WH-01,SUP-01,32.96,8000.24,False
2022-11-09,PROD-0021,Electronics,WH-01,SUP-01,31.1,7549.31,False
2022-11-10,PROD-0021,Electronics,WH-01,SUP-01,23.0,5584.3,False
2022-11-11,PROD-0021,Electronics,WH-01,SUP-01,44.64,10836.65,False
2022-11-12,PROD-0021,Electronics,WH-01,SUP-01,59.83,14522.98,False
2022-11-13,PROD-0021,Electronics,WH-01,SUP-01,93.86,22785.06,False
2022-11-14,PROD-0021,Electronics,WH-01,SUP-01,44.36,10768.72,False
2022-11-15,PROD-0021,Electronics,WH-01,SUP-01,38.53,9352.28,False
2022-11-16,PROD-0021,Electronics,WH-01,SUP-01,28.74,6976.07,False
2022-11-17,PROD-0021,Electronics,WH-01,SUP-01,20.75,5036.77,False
2022-11-18,PROD-0021,Electronics,WH-01,SUP-01,42.99,10435.42,False
2022-11-19,PROD-0021,Electronics,WH-01,SUP-01,92.71,22505.4,False
2022-11-20,PROD-0021,Electronics,WH-01,SUP-01,63.97,15529.64,False
2022-11-21,PROD-0021,Electronics,WH-01,SUP-01,60.96,14799.0,False
2022-11-22,PROD-0021,Electronics,WH-01,SUP-01,45.16,10962.56,False
2022-11-23,PROD-0021,Electronics,WH-01,SUP-01,47.17,11451.15,False
2022-11-24,PROD-0021,Electronics,WH-01,SUP-01,17.86,4334.68,False
2022-11-25,PROD-0021,Electronics,WH-01,SUP-01,54.56,13243.56,False
2022-11-26,PROD-0021,Electronics,WH-01,SUP-01,34.13,8285.52,False
2022-11-27,PROD-0021,Electronics,WH-01,SUP-01,32.69,7935.06,False
2022-11-28,PROD-0021,Electronics,WH-01,SUP-01,37.27,9046.19,False
2022-11-29,PROD-0021,Electronics,WH-01,SUP-01,36.74,8918.19,False
2022-11-30,PROD-0021,Electronics,WH-01,SUP-01,32.27,7833.44,False
2022-12-01,PROD-0021,Electronics,WH-01,SUP-01,41.5,10073.71,False
2022-12-02,PROD-0021,Electronics,WH-01,SUP-01,33.78,8200.08,False
2022-12-03,PROD-0021,Electronics,WH-01,SUP-01,42.26,10258.29,False
2022-12-04,PROD-0021,Electronics,WH-01,SUP-01,24.06,5840.74,False
2022-12-05,PROD-0021,Electronics,WH-01,SUP-01,37.25,9041.33,False
2022-12-06,PROD-0021,Electronics,WH-01,SUP-01,27.09,6575.43,False
2022-12-07,PROD-0021,Electronics,WH-01,SUP-01,31.42,7627.86,False
2022-12-08,PROD-0021,Electronics,WH-01,SUP-01,40.87,9921.74,False
2022-12-09,PROD-0021,Electronics,WH-01,SUP-01,21.89,5313.83,False
2022-12-10,PROD-0021,Electronics,WH-01,SUP-01,28.38,6889.44,False
2022-12-11,PROD-0021,Electronics,WH-01,SUP-01,45.5,11045.61,False
2022-12-12,PROD-0021,Electronics,WH-01,SUP-01,22.38,5431.89,False
2022-12-13,PROD-0021,Electronics,WH-01,SUP-01,67.21,16315.13,False
2022-12-14,PROD-0021,Electronics,WH-01,SUP-01,54.0,13108.45,False
2022-12-15,PROD-0021,Electronics,WH-01,SUP-01,29.23,7095.33,False
2022-12-16,PROD-0021,Electronics,WH-01,SUP-01,25.85,6276.02,False
2022-12-17,PROD-0021,Electronics,WH-01,SUP-01,35.78,8685.07,False
2022-12-18,PROD-0021,Electronics,WH-01,SUP-01,19.64,4767.92,False
2022-12-19,PROD-0021,Electronics,WH-01,SUP-01,15.8,3835.5,False
2022-12-20,PROD-0021,Electronics,WH-01,SUP-01,26.46,6422.07,False
2022-12-21,PROD-0021,Electronics,WH-01,SUP-01,28.9,7014.54,False
2022-12-22,PROD-0021,Electronics,WH-01,SUP-01,30.48,7398.57,False
2022-12-23,PROD-0021,Electronics,WH-01,SUP-01,23.13,5614.57,False
2022-12-24,PROD-0021,Electronics,WH-01,SUP-01,43.53,10566.11,False
2022-12-25,PROD-0021,Electronics,WH-01,SUP-01,16.03,3891.1,False
2022-12-26,PROD-0021,Electronics,WH-01,SUP-01,17.61,4275.11,False
2022-12-27,PROD-0021,Electronics,WH-01,SUP-01,30.13,7313.71,False
2022-12-28,PROD-0021,Electronics,WH-01,SUP-01,16.38,3975.37,False
2022-12-29,PROD-0021,Electronics,WH-01,SUP-01,15.62,3792.1,False
2022-12-30,PROD-0021,Electronics,WH-01,SUP-01,23.98,5822.08,False
2022-12-31,PROD-0021,Electronics,WH-01,SUP-01,15.33,3722.37,False
2023-01-01,PROD-0021,Electronics,WH-01,SUP-01,25.06,6082.45,False
2023-01-02,PROD-0021,Electronics,WH-01,SUP-01,20.55,4988.66,False
2023-01-03,PROD-0021,Electronics,WH-01,SUP-01,12.38,3006.01,True
2023-01-04,PROD-0021,Electronics,WH-01,SUP-01,8.02,1947.45,True
2023-01-05,PROD-0021,Electronics,WH-01,SUP-01,17.58,4268.67,True
2023-01-06,PROD-0021,Electronics,WH-01,SUP-01,10.82,2627.6,True
2023-01-07,PROD-0021,Electronics,WH-01,SUP-01,15.79,3833.71,True
2023-01-08,PROD-0021,Electronics,WH-01,SUP-01,14.0,3399.44,True
2023-01-09,PROD-0021,Electronics,WH-01,SUP-01,15.59,3783.69,True
2023-01-10,PROD-0021,Electronics,WH-01,SUP-01,15.9,3860.21,True
2023-01-11,PROD-0021,Electronics,WH-01,SUP-01,17.93,4353.62,True
2023-01-12,PROD-0021,Electronics,WH-01,SUP-01,12.99,3153.94,True
2023-01-13,PROD-0021,Electronics,WH-01,SUP-01,25.9,6286.74,True
2023-01-14,PROD-0021,Electronics,WH-01,SUP-01,8.78,2131.96,True
2023-01-15,PROD-0021,Electronics,WH-01,SUP-01,15.49,3760.13,True
2023-01-16,PROD-0021,Electronics,WH-01,SUP-01,22.47,5455.21,True
2023-01-17,PROD-0021,Electronics,WH-01,SUP-01,19.82,4810.93,True
2023-01-18,PROD-0021,Electronics,WH-01,SUP-01,11.93,2894.92,True
2023-01-19,PROD-0021,Electronics,WH-01,SUP-01,12.64,3069.13,True
2023-01-20,PROD-0021,Electronics,WH-01,SUP-01,11.8,2863.47,True
2023-01-21,PROD-0021,Electronics,WH-01,SUP-01,20.7,5024.23,True
2023-01-22,PROD-0021,Electronics,WH-01,SUP-01,12.95,3144.64,True
2023-01-23,PROD-0021,Electronics,WH-01,SUP-01,18.35,4455.3,True
2023-01-24,PROD-0021,Electronics,WH-01,SUP-01,18.41,4470.22,True
2023-01-25,PROD-0021,Electronics,WH-01,SUP-01,38.46,9337.14,True
2023-01-26,PROD-0021,Electronics,WH-01,SUP-01,18.74,4548.65,True
2023-01-27,PROD-0021,Electronics,WH-01,SUP-01,12.64,3069.22,True
2023-01-28,PROD-0021,Electronics,WH-01,SUP-01,10.08,2445.87,True
2023-01-29,PROD-0021,Electronics,WH-01,SUP-01,15.25,3702.6,True
2023-01-30,PROD-0021,Electronics,WH-01,SUP-01,25.27,6135.47,False
2023-01-31,PROD-0021,Electronics,WH-01,SUP-01,12.16,2951.02,False
2023-02-01,PROD-0021,Electronics,WH-01,SUP-01,20.53,4983.72,False
2023-02-02,PROD-0021,Electronics,WH-01,SUP-01,29.25,7100.96,False
2023-02-03,PROD-0021,Electronics,WH-01,SUP-01,21.88,5311.96,False
2023-02-04,PROD-0021,Electronics,WH-01,SUP-01,37.01,8983.9,False
2023-02-05,PROD-0021,Electronics,WH-01,SUP-01,15.28,3710.33,False
2023-02-06,PROD-0021,Electronics,WH-01,SUP-01,33.43,8113.95,False
2023-02-07,PROD-0021,Electronics,WH-01,SUP-01,36.32,8816.87,False
2023-02-08,PROD-0021,Electronics,WH-01,SUP-01,36.87,8950.5,False
2023-02-09,PROD-0021,Electronics,WH-01,SUP-01,15.25,3702.53,False
2023-02-10,PROD-0021,Electronics,WH-01,SUP-01,29.46,7151.27,False
2023-02-11,PROD-0021,Electronics,WH-01,SUP-01,20.88,5069.6,False
2023-02-12,PROD-0021,Electronics,WH-01,SUP-01,16.14,3916.92,False
2023-02-13,PROD-0021,Electronics,WH-01,SUP-01,22.84,5544.09,False
2023-02-14,PROD-0021,Electronics,WH-01,SUP-01,19.23,4669.13,False
2023-02-15,PROD-0021,Electronics,WH-01,SUP-01,36.45,8847.26,False
2023-02-16,PROD-0021,Electronics,WH-01,SUP-01,31.6,7671.77,False
2023-02-17,PROD-0021,Electronics,WH-01,SUP-01,17.65,4283.41,False
2023-02-18,PROD-0021,Electronics,WH-01,SUP-01,20.5,4976.65,False
2023-02-19,PROD-0021,Electronics,WH-01,SUP-01,23.12,5613.2,False
2023-02-20,PROD-0021,Electronics,WH-01,SUP-01,25.76,6253.57,False
2023-02-21,PROD-0021,Electronics,WH-01,SUP-01,37.58,9123.52,False
2023-02-22,PROD-0021,Electronics,WH-01,SUP-01,33.66,8170.48,False
2023-02-23,PROD-0021,Electronics,WH-01,SUP-01,26.91,6533.03,False
2023-02-24,PROD-0021,Electronics,WH-01,SUP-01,24.13,5857.87,False
2023-02-25,PROD-0021,Electronics,WH-01,SUP-01,14.21,3450.33,False
2023-02-26,PROD-0021,Electronics,WH-01,SUP-01,41.56,10089.26,False
2023-02-27,PROD-0021,Electronics,WH-01,SUP-01,22.62,5489.94,False
2023-02-28,PROD-0021,Electronics,WH-01,SUP-01,45.58,11064.32,False
2023-03-01,PROD-0021,Electronics,WH-01,SUP-01,32.58,7909.47,False
2023-03-02,PROD-0021,Electronics,WH-01,SUP-01,61.81,15005.28,False
2023-03-03,PROD-0021,Electronics,WH-01,SUP-01,37.62,9133.0,False
2023-03-04,PROD-0021,Electronics,WH-01,SUP-01,18.44,4475.44,False
2023-03-05,PROD-0021,Electronics,WH-01,SUP-01,24.55,5958.96,False
2023-03-06,PROD-0021,Electronics,WH-01,SUP-01,28.69,6964.83,False
2023-03-07,PROD-0021,Electronics,WH-01,SUP-01,22.42,5443.25,False
2023-03-08,PROD-0021,Electronics,WH-01,SUP-01,26.68,6477.65,False
2023-03-09,PROD-0021,Electronics,WH-01,SUP-01,18.87,4581.52,False
2023-03-10,PROD-0021,Electronics,WH-01,SUP-01,30.52,7408.22,False
2023-03-11,PROD-0021,Electronics,WH-01,SUP-01,33.1,8035.04,False
2023-03-12,PROD-0021,Electronics,WH-01,SUP-01,21.44,5203.9,False
2023-03-13,PROD-0021,Electronics,WH-01,SUP-01,60.09,14586.05,False
2023-03-14,PROD-0021,Electronics,WH-01,SUP-01,31.16,7563.51,False
2023-03-15,PROD-0021,Electronics,WH-01,SUP-01,22.9,5558.76,False
2023-03-16,PROD-0021,Electronics,WH-01,SUP-01,17.23,4182.99,False
2023-03-17,PROD-0021,Electronics,WH-01,SUP-01,31.13,7557.0,False
2023-03-18,PROD-0021,Electronics,WH-01,SUP-01,27.83,6756.14,False
2023-03-19,PROD-0021,Electronics,WH-01,SUP-01,40.11,9735.87,False
2023-03-20,PROD-0021,Electronics,WH-01,SUP-01,29.0,7040.66,False
2023-03-21,PROD-0021,Electronics,WH-01,SUP-01,20.08,4875.44,False
2023-03-22,PROD-0021,Electronics,WH-01,SUP-01,54.74,13288.4,False
2023-03-23,PROD-0021,Electronics,WH-01,SUP-01,35.53,8625.63,False
2023-03-24,PROD-0021,Electronics,WH-01,SUP-01,27.92,6776.5,False
2023-03-25,PROD-0021,Electronics,WH-01,SUP-01,32.33,7847.16,False
2023-03-26,PROD-0021,Electronics,WH-01,SUP-01,36.03,8745.78,False
2023-03-27,PROD-0021,Electronics,WH-01,SUP-01,18.51,4493.74,False
2023-03-28,PROD-0021,Electronics,WH-01,SUP-01,32.26,7831.14,False
2023-03-29,PROD-0021,Electronics,WH-01,SUP-01,26.08,6331.27,False
2023-03-30,PROD-0021,Electronics,WH-01,SUP-01,36.47,8852.75,False
2023-03-31,PROD-0021,Electronics,WH-01,SUP-01,23.57,5721.55,False
2023-04-01,PROD-0021,Electronics,WH-01,SUP-01,24.72,6000.16,False
2023-04-02,PROD-0021,Electronics,WH-01,SUP-01,54.67,13270.79,False
2023-04-03,PROD-0021,Electronics,WH-01,SUP-01,47.0,11410.21,False
2023-04-04,PROD-0021,Electronics,WH-01,SUP-01,9.64,2340.52,False
2023-04-05,PROD-0021,Electronics,WH-01,SUP-01,45.81,11120.77,False
2023-04-06,PROD-0021,Electronics,WH-01,SUP-01,29.79,7230.43,False
2023-04-07,PROD-0021,Electronics,WH-01,SUP-01,23.86,5791.21,False
2023-04-08,PROD-0021,Electronics,WH-01,SUP-01,21.49,5216.48,False
2023-04-09,PROD-0021,Electronics,WH-01,SUP-01,21.93,5324.25,False
2023-04-10,PROD-0021,Electronics,WH-01,SUP-01,24.1,5851.01,False
2023-04-11,PROD-0021,Electronics,WH-01,SUP-01,20.61,5003.94,False
2023-04-12,PROD-0021,Electronics,WH-01,SUP-01,19.04,4621.6,False
2023-04-13,PROD-0021,Electronics,WH-01,SUP-01,21.25,5159.53,False
2023-04-14,PROD-0021,Electronics,WH-01,SUP-01,34.26,8316.95,False
2023-04-15,PROD-0021,Electronics,WH-01,SUP-01,31.14,7559.22,False
2023-04-16,PROD-0021,Electronics,WH-01,SUP-01,37.18,9024.25,False
2023-04-17,PROD-0021,Electronics,WH-01,SUP-01,29.9,7259.17,False
2023-04-18,PROD-0021,Electronics,WH-01,SUP-01,19.38,4703.4,False
2023-04-19,PROD-0021,Electronics,WH-01,SUP-01,36.4,8835.75,False
2023-04-20,PROD-0021,Electronics,WH-01,SUP-01,21.54,5229.1,False
2023-04-21,PROD-0021,Electronics,WH-01,SUP-01,38.4,9321.51,False
2023-04-22,PROD-0021,Electronics,WH-01,SUP-01,20.36,4943.46,False
2023-04-23,PROD-0021,Electronics,WH-01,SUP-01,24.08,5845.37,False
2023-04-24,PROD-0021,Electronics,WH-01,SUP-01,26.99,6552.91,False
2023-04-25,PROD-0021,Electronics,WH-01,SUP-01,38.79,9417.47,False
2023-04-26,PROD-0021,Electronics,WH-01,SUP-01,32.59,7910.98,False
2023-04-27,PROD-0021,Electronics,WH-01,SUP-01,30.86,7491.6,False
2023-04-28,PROD-0021,Electronics,WH-01,SUP-01,59.3,14395.19,False
2023-04-29,PROD-0021,Electronics,WH-01,SUP-01,16.12,3912.18,False
2023-04-30,PROD-0021,Electronics,WH-01,SUP-01,21.32,5174.46,False
2023-05-01,PROD-0021,Electronics,WH-01,SUP-01,18.26,4433.18,False
2023-05-02,PROD-0021,Electronics,WH-01,SUP-01,14.35,3483.14,False
2023-05-03,PROD-0021,Electronics,WH-01,SUP-01,20.73,5032.71,False
2023-05-04,PROD-0021,Electronics,WH-01,SUP-01,33.93,8237.02,False
2023-05-05,PROD-0021,Electronics,WH-01,SUP-01,21.69,5264.42,False
2023-05-06,PROD-0021,Electronics,WH-01,SUP-01,23.74,5763.97,False
2023-05-07,PROD-0021,Electronics,WH-01,SUP-01,14.6,3544.55,False
2023-05-08,PROD-0021,Electronics,WH-01,SUP-01,20.19,4902.03,False
2023-05-09,PROD-0021,Electronics,WH-01,SUP-01,22.71,5512.22,False
2023-05-10,PROD-0021,Electronics,WH-01,SUP-01,33.42,8113.51,False
2023-05-11,PROD-0021,Electronics,WH-01,SUP-01,14.85,3606.0,False
2023-05-12,PROD-0021,Electronics,WH-01,SUP-01,22.77,5527.27,False
2023-05-13,PROD-0021,Electronics,WH-01,SUP-01,39.06,9482.63,False
2023-05-14,PROD-0021,Electronics,WH-01,SUP-01,22.85,5547.93,False
2023-05-15,PROD-0021,Electronics,WH-01,SUP-01,12.74,3092.21,False
2023-05-16,PROD-0021,Electronics,WH-01,SUP-01,41.8,10146.94,False
2023-05-17,PROD-0021,Electronics,WH-01,SUP-01,34.55,8388.01,False
2023-05-18,PROD-0021,Electronics,WH-01,SUP-01,36.22,8793.44,False
2023-05-19,PROD-0021,Electronics,WH-01,SUP-01,14.52,3523.73,False
2023-05-20,PROD-0021,Electronics,WH-01,SUP-01,45.38,11015.83,False
2023-05-21,PROD-0021,Electronics,WH-01,SUP-01,20.39,4950.34,False
2023-05-22,PROD-0021,Electronics,WH-01,SUP-01,22.37,5429.93,False
2023-05-23,PROD-0021,Electronics,WH-01,SUP-01,20.91,5075.3,False
2023-05-24,PROD-0021,Electronics,WH-01,SUP-01,37.25,9042.31,False
2023-05-25,PROD-0021,Electronics,WH-01,SUP-01,25.11,6096.32,False
2023-05-26,PROD-0021,Electronics,WH-01,SUP-01,31.66,7685.63,False
2023-05-27,PROD-0021,Electronics,WH-01,SUP-01,27.47,6668.78,False
2023-05-28,PROD-0021,Electronics,WH-01,SUP-01,25.88,6282.29,False
2023-05-29,PROD-0021,Electronics,WH-01,SUP-01,19.21,4663.44,False
2023-05-30,PROD-0021,Electronics,WH-01,SUP-01,50.46,12249.74,False
2023-05-31,PROD-0021,Electronics,WH-01,SUP-01,16.04,3893.06,False
2023-06-01,PROD-0021,Electronics,WH-01,SUP-01,24.74,6005.39,False
2023-06-02,PROD-0021,Electronics,WH-01,SUP-01,24.44,5931.79,False
2023-06-03,PROD-0021,Electronics,WH-01,SUP-01,32.08,7788.5,False
2023-06-04,PROD-0021,Electronics,WH-01,SUP-01,34.82,8453.53,False
2023-06-05,PROD-0021,Electronics,WH-01,SUP-01,20.42,4956.97,False
2023-06-06,PROD-0021,Electronics,WH-01,SUP-01,25.8,6262.92,False
2023-06-07,PROD-0021,Electronics,WH-01,SUP-01,39.75,9648.88,False
2023-06-08,PROD-0021,Electronics,WH-01,SUP-01,20.95,5085.8,False
2023-06-09,PROD-0021,Electronics,WH-01,SUP-01,14.76,3582.78,False
2023-06-10,PROD-0021,Electronics,WH-01,SUP-01,18.74,4549.22,False
2023-06-11,PROD-0021,Electronics,WH-01,SUP-01,13.58,3297.03,False
2023-06-12,PROD-0021,Electronics,WH-01,SUP-01,24.43,5929.33,False
2023-06-13,PROD-0021,Electronics,WH-01,SUP-01,31.13,7556.92,False
2023-06-14,PROD-0021,Electronics,WH-01,SUP-01,20.56,4991.15,False
2023-06-15,PROD-0021,Electronics,WH-01,SUP-01,12.16,2953.0,False
2023-06-16,PROD-0021,Electronics,WH-01,SUP-01,30.68,7447.4,False
2023-06-17,PROD-0021,Electronics,WH-01,SUP-01,11.52,2797.46,False
2023-06-18,PROD-0021,Electronics,WH-01,SUP-01,12.49,3032.72,False
2023-06-19,PROD-0021,Electronics,WH-01,SUP-01,20.17,4895.18,False
2023-06-20,PROD-0021,Electronics,WH-01,SUP-01,23.44,5691.21,False
2023-06-21,PROD-0021,Electronics,WH-01,SUP-01,24.89,6041.86,False
2023-06-22,PROD-0021,Electronics,WH-01,SUP-01,20.98,5093.19,False
2023-06-23,PROD-0021,Electronics,WH-01,SUP-01,39.76,9652.3,False
2023-06-24,PROD-0021,Electronics,WH-01,SUP-01,21.97,5334.09,False
2023-06-25,PROD-0021,Electronics,WH-01,SUP-01,30.85,7490.01,False
2023-06-26,PROD-0021,Electronics,WH-01,SUP-01,28.3,6868.86,False
2023-06-27,PROD-0021,Electronics,WH-01,SUP-01,13.67,3317.42,False
2023-06-28,PROD-0021,Electronics,WH-01,SUP-01,20.25,4915.6,False
2023-06-29,PROD-0021,Electronics,WH-01,SUP-01,45.19,10969.4,False
2023-06-30,PROD-0021,Electronics,WH-01,SUP-01,18.02,4373.45,False
2023-07-01,PROD-0021,Electronics,WH-01,SUP-01,16.98,4120.96,False
2023-07-02,PROD-0021,Electronics,WH-01,SUP-01,22.82,5540.2,False
2023-07-03,PROD-0021,Electronics,WH-01,SUP-01,18.25,4430.34,False
2023-07-04,PROD-0021,Electronics,WH-01,SUP-01,16.29,3954.24,False
2023-07-05,PROD-0021,Electronics,WH-01,SUP-01,18.16,4408.63,False
2023-07-06,PROD-0021,Electronics,WH-01,SUP-01,35.51,8619.64,False
2023-07-07,PROD-0021,Electronics,WH-01,SUP-01,20.51,4978.61,False
2023-07-08,PROD-0021,Electronics,WH-01,SUP-01,13.52,3281.39,False
2023-07-09,PROD-0021,Electronics,WH-01,SUP-01,12.68,3077.48,False
2023-07-10,PROD-0021,Electronics,WH-01,SUP-01,46.59,11310.5,False
2023-07-11,PROD-0021,Electronics,WH-01,SUP-01,19.91,4832.24,False
2023-07-12,PROD-0021,Electronics,WH-01,SUP-01,25.06,6084.27,False
2023-07-13,PROD-0021,Electronics,WH-01,SUP-01,16.44,3989.83,False
2023-07-14,PROD-0021,Electronics,WH-01,SUP-01,24.09,5848.61,False
2023-07-15,PROD-0021,Electronics,WH-01,SUP-01,35.89,8712.44,False
2023-07-16,PROD-0021,Electronics,WH-01,SUP-01,17.14,4161.28,False
2023-07-17,PROD-0021,Electronics,WH-01,SUP-01,25.29,6139.52,False
2023-07-18,PROD-0021,Electronics,WH-01,SUP-01,13.17,3197.46,False
2023-07-19,PROD-0021,Electronics,WH-01,SUP-01,43.74,10617.45,False
2023-07-20,PROD-0021,Electronics,WH-01,SUP-01,23.67,5746.61,False
2023-07-21,PROD-0021,Electronics,WH-01,SUP-01,18.65,4527.96,False
2023-07-22,PROD-0021,Electronics,WH-01,SUP-01,19.42,4714.4,False
2023-07-23,PROD-0021,Electronics,WH-01,SUP-01,18.03,4377.56,False
2023-07-24,PROD-0021,Electronics,WH-01,SUP-01,18.36,4457.17,False
2023-07-25,PROD-0021,Electronics,WH-01,SUP-01,9.16,2222.51,False
2023-07-26,PROD-0021,Electronics,WH-01,SUP-01,20.84,5058.64,False
2023-07-27,PROD-0021,Electronics,WH-01,SUP-01,20.54,4985.61,False
2023-07-28,PROD-0021,Electronics,WH-01,SUP-01,25.59,6213.17,False
2023-07-29,PROD-0021,Electronics,WH-01,SUP-01,17.96,4360.85,False
2023-07-30,PROD-0021,Electronics,WH-01,SUP-01,16.47,3998.95,False
2023-07-31,PROD-0021,Electronics,WH-01,SUP-01,21.52,5224.19,False
2023-08-01,PROD-0021,Electronics,WH-01,SUP-01,12.27,2979.69,False
2023-08-02,PROD-0021,Electronics,WH-01,SUP-01,22.7,5509.5,False
2023-08-03,PROD-0021,Electronics,WH-01,SUP-01,11.25,2731.27,False
2023-08-04,PROD-0021,Electronics,WH-01,SUP-01,31.96,7758.71,False
2023-08-05,PROD-0021,Electronics,WH-01,SUP-01,27.44,6660.21,False
2023-08-06,PROD-0021,Electronics,WH-01,SUP-01,15.62,3790.96,False
2023-08-07,PROD-0021,Electronics,WH-01,SUP-01,27.22,6608.19,False
2023-08-08,PROD-0021,Electronics,WH-01,SUP-01,22.46,5452.47,False
2023-08-09,PROD-0021,Electronics,WH-01,SUP-01,15.18,3684.04,False
2023-08-10,PROD-0021,Electronics,WH-01,SUP-01,10.64,2583.86,False
2023-08-11,PROD-0021,Electronics,WH-01,SUP-01,24.14,5860.13,False
2023-08-12,PROD-0021,Electronics,WH-01,SUP-01,16.37,3973.1,False
2023-08-13,PROD-0021,Electronics,WH-01,SUP-01,31.71,7697.62,False
2023-08-14,PROD-0021,Electronics,WH-01,SUP-01,21.72,5273.59,False
2023-08-15,PROD-0021,Electronics,WH-01,SUP-01,16.93,4108.56,False
2023-08-16,PROD-0021,Electronics,WH-01,SUP-01,40.57,9848.28,False
2023-08-17,PROD-0021,Electronics,WH-01,SUP-01,26.46,6423.33,False
2023-08-18,PROD-0021,Electronics,WH-01,SUP-01,6.02,1460.86,False
2023-08-19,PROD-0021,Electronics,WH-01,SUP-01,18.25,4429.1,False
2023-08-20,PROD-0021,Electronics,WH-01,SUP-01,13.33,3235.32,False
2023-08-21,PROD-0021,Electronics,WH-01,SUP-01,16.35,3969.97,False
2023-08-22,PROD-0021,Electronics,WH-01,SUP-01,20.57,4993.6,False
2023-08-23,PROD-0021,Electronics,WH-01,SUP-01,24.5,5946.82,False
2023-08-24,PROD-0021,Electronics,WH-01,SUP-01,23.72,5757.74,False
2023-08-25,PROD-0021,Electronics,WH-01,SUP-01,31.57,7663.35,False
2023-08-26,PROD-0021,Electronics,WH-01,SUP-01,27.05,6567.48,False
2023-08-27,PROD-0021,Electronics,WH-01,SUP-01,26.48,6427.65,False
2023-08-28,PROD-0021,Electronics,WH-01,SUP-01,23.24,5641.19,False
2023-08-29,PROD-0021,Electronics,WH-01,SUP-01,33.98,8248.9,False
2023-08-30,PROD-0021,Electronics,WH-01,SUP-01,19.39,4707.37,False
2023-08-31,PROD-0021,Electronics,WH-01,SUP-01,19.57,4750.96,False
2023-09-01,PROD-0021,Electronics,WH-01,SUP-01,15.99,3880.77,False
2023-09-02,PROD-0021,Electronics,WH-01,SUP-01,45.08,10943.76,False
2023-09-03,PROD-0021,Electronics,WH-01,SUP-01,30.33,7361.87,False
2023-09-04,PROD-0021,Electronics,WH-01,SUP-01,86.99,21118.03,False
2023-09-05,PROD-0021,Electronics,WH-01,SUP-01,27.04,6563.7,False
2023-09-06,PROD-0021,Electronics,WH-01,SUP-01,32.15,7803.87,False
2023-09-07,PROD-0021,Electronics,WH-01,SUP-01,37.74,9161.6,False
2023-09-08,PROD-0021,Electronics,WH-01,SUP-01,21.2,5145.93,False
2023-09-09,PROD-0021,Electronics,WH-01,SUP-01,35.35,8580.47,False
2023-09-10,PROD-0021,Electronics,WH-01,SUP-01,31.56,7661.86,False
2023-09-11,PROD-0021,Electronics,WH-01,SUP-01,28.04,6807.05,False
2023-09-12,PROD-0021,Electronics,WH-01,SUP-01,47.02,11413.4,False
2023-09-13,PROD-0021,Electronics,WH-01,SUP-01,22.74,5518.97,False
2023-09-14,PROD-0021,Electronics,WH-01,SUP-01,34.35,8338.18,False
2023-09-15,PROD-0021,Electronics,WH-01,SUP-01,51.92,12602.41,False
2023-09-16,PROD-0021,Electronics,WH-01,SUP-01,24.37,5915.43,False
2023-09-17,PROD-0021,Electronics,WH-01,SUP-01,28.13,6828.45,False
2023-09-18,PROD-0021,Electronics,WH-01,SUP-01,70.93,17218.62,False
2023-09-19,PROD-0021,Electronics,WH-01,SUP-01,36.86,8946.82,False
2023-09-20,PROD-0021,Electronics,WH-01,SUP-01,26.15,6348.5,False
2023-09-21,PROD-0021,Electronics,WH-01,SUP-01,41.35,10038.54,False
2023-09-22,PROD-0021,Electronics,WH-01,SUP-01,25.6,6214.01,False
2023-09-23,PROD-0021,Electronics,WH-01,SUP-01,18.06,4384.37,False
2023-09-24,PROD-0021,Electronics,WH-01,SUP-01,50.5,12258.5,False
2023-09-25,PROD-0021,Electronics,WH-01,SUP-01,21.24,5154.9,False
2023-09-26,PROD-0021,Electronics,WH-01,SUP-01,73.7,17890.04,False
2023-09-27,PROD-0021,Electronics,WH-01,SUP-01,26.33,6391.73,False
2023-09-28,PROD-0021,Electronics,WH-01,SUP-01,65.94,16007.21,False
2023-09-29,PROD-0021,Electronics,WH-01,SUP-01,19.36,4699.65,False
2023-09-30,PROD-0021,Electronics,WH-01,SUP-01,44.76,10865.27,False
